COUNTRY;agricultural_land;agriculture_value_added;cereal_yield;consumption;crop_index;employment_agriculture;export;FDI;GDP;import;inflation_cost_prices;inflation_deflator;livestock_index;natural_resources_rent;rural_population;total_tax;trade;urban_population;YEAR
Honduras;31.361158280454;10.7536504478567;1856.1;4.67647562313805;119.29;31.1384594204692;39.9185126725089;955095297.980428;24360372249.1422;58.1090770358375;4.36587159819267;4.12669713335944;109.17;0.916855208806467;42.27;39.1;98.0275897083463;57.73;2019
Hungary;57.6813499890423;3.78956364429984;5243.4;3.78590679635226;92.61;4.90014251821475;87.5264509328171;-5266437314.96472;125174166987.372;79.7939941049408;-0.0616446800641672;2.7757419080134;101.36;0.285147410110642;29.5;48.2;167.320445037758;70.5;2015
Hungary;57.8785886478194;3.89013448518016;6486.6;4.71496834128486;105.24;5.03977548039905;86.4047382876954;69681210262.328;127929252772.234;77.9991894310291;0.394769306686392;1.3204719948326;102.47;0.227029691782411;29.221;46.3;164.403927718725;70.779;2016
Hungary;58.1087004163927;3.75419763895675;5835.5;5.00727727133345;98.17;5.03668461026635;85.919564059938;-12133055292.6452;133394359768.376;79.3089515487009;2.34824281150154;4.02970505144422;100.36;0.282558589313256;28.938;46.4;165.228515608639;71.062;2017
Hungary;58.031996493535;3.48637174839945;6286.2;5.10784190598064;95.47;4.8482340902712;83.7553158559384;-64364899191.4145;140547430034.099;79.5051964069182;2.85024792594646;4.847425391946;103.91;0.347622949150536;28.649;40.3;163.260512262857;71.351;2018
Hungary;57.8347578347578;3.33240711582559;6365.8;4.99696943580643;93.81;4.72226328506523;81.5297406120423;98463475064.6401;147383974295.866;79.2216026672883;3.33858635382008;4.78502518079389;103.47;0.303895061476493;28.356;37.9;160.751343279331;71.644;2019
Iceland;18.6733167082294;5.29091434268492;3186.8;4.48601229738294;100.47;4.23876846384865;51.6517214467662;1145767444.82301;17517210519.0912;44.1664864618796;1.63305558181326;6.0545203480569;100.27;0.000299591985536916;6.3;30.1;95.8182079086458;93.7;2015
Iceland;18.6733167082294;4.57465693546236;3212.6;6.73371772693778;117.73;3.89524885766226;47.4840362948306;-1066286957.46864;18621440660.0019;40.8489873405107;1.69692761997751;2.260860866933;104.08;0.000252335387007271;6.265;30.1;88.3330236353413;93.735;2016
Iceland;18.6733167082294;3.77800002570441;3523.8;7.96518839993814;111.79;3.75705833606352;45.7322400076772;-6999892980.93709;19402600566.9271;41.2467069682322;1.76041559180597;0.936992856331969;107.9;0.000217386585292874;6.227;29.9;86.9789469759093;93.773;2017
Iceland;18.565903005058;3.9051051347764;2600.0;4.82996631106785;82.85;4.0297250761575;46.0467623881339;-622718386.260034;20351227274.147;42.5901445762183;2.68291768267392;2.63161215080015;108.47;0.000196537396162221;6.187;30.6;88.6369069643521;93.813;2018
Iceland;18.565903005058;4.3850316517953;3590.9;1.74532213770841;109.87;4.0365407239713;43.7132484395931;-556463720.652854;20729999827.2907;39.1494973417951;3.01397179156053;4.4567758015221;106.83;0.000108843842062041;6.145;31.9;82.8627457813882;93.855;2019
India;60.4317248477225;16.1745081066756;2854.0;7.92811112116559;97.64;44.2728761788081;19.8131891561946;44009492129.5319;2103588360066.32;22.1097247092091;4.90697344127221;2.27958810140629;99.84;1.77764002432658;67.223;55.5;41.9229138654037;32.777;2015
India;60.3990999566123;16.3638005614949;2995.1;8.13012454481148;101.03;43.2368210040497;19.1582349104292;44458571545.798;2277267041515.54;20.9242508025003;4.9482163406217;3.23797495325803;105.22;1.74839023532939;66.818;56.2;40.0824857129295;33.182;2016
India;60.2839387997403;16.5583314050628;3127.7;6.23880806414947;107.28;42.2682554389655;18.7917648394481;39966091358.7384;2432016068562.02;21.9507321154016;3.32817337461305;3.96925792751712;111.37;1.98393401607656;66.4;56.2;40.7424969548497;33.6;2017
India;60.2435646561437;16.0316306861012;3278.1;7.08954662404904;110.84;41.2949997088292;19.9278285984011;42117450737.2644;2588974770209.97;23.6891407330116;3.93882646691605;3.88424027914405;117.75;2.25531632110711;65.97;52.1;43.6169693314126;34.03;2018
India;60.2198133654425;16.755568302942;3416.1;5.1688008887034;112.25;40.6518195581414;18.6642648968953;50610647353.5912;2689205295812.53;21.2411386329439;3.72950573539131;2.4055171623353;124.44;2.01224538396897;65.528;49.7;39.9054035298391;34.472;2019
Indonesia;30.7853076320399;13.4926435578886;5313.8;4.84149452192946;101.32;33.0438540312869;21.1601792601373;19779127976.9576;860854232686.214;20.7774609813453;6.36312113115612;3.98024266013961;99.13;3.08136736381978;46.687;29.7;41.9376402414825;53.313;2015
Indonesia;31.7972814123319;13.4787485470271;5158.7;5.04453523874311;98.98;31.820431230503;19.0889938535584;4541713739.23769;904181621780.388;18.332347948917;3.5258051568793;2.43892408688207;106.81;2.66818993930963;46.011;30.6;37.4213418024754;53.989;2016
Indonesia;33.7147054170956;13.1566308462661;5122.3;4.98163572710195;108.58;30.7900320930918;20.1773044351849;20510310832.4469;950021694164.001;19.1781926356863;3.80879806953157;4.29267812199525;159.79;3.08016177152276;45.341;30.0;39.3554970708712;54.659;2017
Indonesia;34.0342760845563;12.8084975586902;5244.0;5.13689124412132;112.99;29.7132444685211;21.0027464970783;18909826043.5105;999178586309.021;22.0715624577963;3.1983464156241;3.81832356943335;166.86;4.21663374449654;44.675;30.1;43.0743089548747;55.325;2018
Indonesia;34.1407996403765;12.7126026577522;5196.7;5.16069920950584;107.87;28.7239298174986;18.5915277973681;24993551748.0098;1049330233997.45;19.0362497389257;3.03058664969487;1.59848849984144;167.2;3.23583967668836;44.015;30.1;37.6277775362938;55.985;2019
Iran, Islamic Rep.;28.2141015250866;10.0916014141121;2231.0;-0.375901533324779;99.46;17.1457485925386;18.7208345068656;2050000000.0;408212917874.964;20.701754154314;12.4846815611533;0.197001678736839;97.34;15.2302994765894;26.642;44.1;39.4225886611796;73.358;2015
Iran, Islamic Rep.;28.2141015250866;9.78442038070605;2653.3;4.31146130372862;101.96;16.6884241876481;21.1617079991403;3372000000.0;444197240271.594;19.2261389217023;7.24542548952979;9.39978461338336;95.64;13.1358103039789;26.12;44.7;40.3878469208426;73.88;2016
Iran, Islamic Rep.;28.6194144838213;9.82705877594872;2058.3;1.55244874132931;95.01;16.5854986626295;22.7356882630098;5019000000.0;456450444446.135;22.0091825028989;8.04492437660278;13.0353311671579;96.02;17.4677964309489;25.606;44.7;44.7448707659087;74.394;2017
Iran, Islamic Rep.;28.9152542372881;11.1333886860067;2053.8;-1.80781898161038;84.62;16.653990094919;31.1163801000709;2373000000.0;448060850719.67;27.4487096151447;18.0141183371874;31.6411842965085;93.37;34.2395948033408;25.102;44.7;58.5650897152156;74.898;2018
Iran, Islamic Rep.;28.9604519568567;13.3248691743433;1981.7;-4.74498539205022;92.36;16.9791348355792;23.4838672675323;1508000000.0;434302748072.116;27.2704670825754;39.9073455697784;30.5348662272656;91.66;27.8006661533715;24.609;44.7;50.7543343501077;75.391;2019
Iraq;21.3508458334869;4.19186817517212;2693.5;-2.75872378928521;76.18;9.54907869462258;34.5141464410956;-7574200000.0;166774104959.102;35.0776221572159;1.39333028780309;-30.1996539393789;98.43;37.5037172137922;30.079;31.5;69.5917685983115;69.921;2015
Iraq;21.4429845575498;3.97718981146129;3075.3;2.77771831792082;79.0;9.01582530812257;28.1085236792986;-6255900000.0;189767872908.426;26.4797965093784;0.556521397155511;-11.1041709203303;90.1;33.2189217237902;29.906;31.5;54.588320188677;70.094;2016
Iraq;21.4890539195813;2.97672780101335;2747.8;1.72523415640879;75.67;9.04290721363955;33.9160634134979;-5032400000.0;186314571374.742;25.8648489788178;0.18405889884769;14.6503597888451;91.91;39.2005542312932;29.722;30.8;59.7809123923157;70.278;2017
Iraq;21.5351232816128;2.81581764320492;2675.8;2.25895631259998;72.82;8.90290999960463;40.8026420265318;-4885100000.0;191221819559.378;24.9991497435766;0.367441488936849;18.2039920993937;95.89;46.1477869076682;29.527;30.8;65.8017917701083;70.473;2018
Iraq;21.5811926436443;3.77000825306199;2586.4;1.56365112701637;127.79;8.49460245281696;38.0518681988838;-3075600000.0;201765390222.035;30.9380702213968;-0.198965380023928;-2.67444003466784;107.4;40.609902398822;29.322;30.8;68.9899384202806;70.678;2019
Ireland;64.3054144287995;0.892228099801223;9008.2;3.39600091402255;103.53;5.32098822827026;121.850238402927;237060224928.863;292364226871.756;93.1456953647411;-0.289879079012766;8.30014134761103;100.23;0.0187707084805869;37.462;26.0;214.995933767668;62.538;2015
Ireland;64.7554071708521;0.94664807290274;8222.8;4.81738673513048;95.22;5.28057388136964;121.912360759951;102915688042.276;297526083592.123;106.231239955504;0.00830633773565991;0.583849082631687;104.16;0.0652248713159719;37.263;26.0;228.143600715455;62.737;2016
Ireland;65.1618522281899;1.17494887226926;8783.6;2.58611696915384;99.13;5.04588165999681;120.706731367309;58300808407.7828;325229508739.113;98.7334045428837;0.340531561461897;1.25108346816501;112.25;0.112833072357874;37.053;26.0;219.440135910193;62.947;2017
Ireland;65.5537813906227;0.889228821504489;6839.5;3.80729024056123;73.32;4.76309684592386;122.480946405531;67361732390.1091;352777409026.172;94.0581404733084;0.488370168032444;1.12003223626651;114.36;0.126075695067046;36.83;26.0;216.53908687884;63.17;2018
Ireland;65.6699085498621;0.905751115819443;8505.2;2.46703725249098;90.49;4.42878785777679;128.004242909111;-46633226471.2905;371466596693.279;124.491029070462;0.939044481054393;3.35541152264082;117.87;0.0671703776701016;36.595;26.1;252.495271979574;63.405;2019
Israel;24.6719038817006;1.4184928362045;4978.9;3.68132992876417;97.89;1.02058730945934;31.1712490255778;11336200000.0;303414276832.04;28.0410510889648;-0.601291007162392;2.31774802896861;100.16;0.225690565978892;7.821;27.9;59.2123001145426;92.179;2015
Israel;25.5083179297597;1.44863490714464;4834.9;6.12891960732533;99.21;1.01797597668454;29.9549598852839;11988000000.0;317133700441.662;28.0890266646028;-0.551552352993558;0.357880736218405;101.59;0.184759592739644;7.744;28.1;58.0439865498867;92.256;2016
Israel;29.7597042513863;1.43197431571349;3196.9;3.55143002565561;97.34;1.00426940824221;29.2422558707299;16892500000.0;330696227434.501;27.3181280592463;0.25941497450575;-0.0338664330484306;104.54;0.175795530138224;7.664;27.0;56.5603839299762;92.336;2017
Israel;29.6349353049908;1.38556911116498;2461.7;3.56535001302296;92.34;0.922921996268241;29.8729164592503;21514500000.0;344156628360.705;29.0210438235117;0.794075660242718;0.783950865361831;103.95;0.243287805206997;7.58199999999999;26.2;58.893960282762;92.418;2018
Israel;29.5009242144177;1.33855300511561;3624.2;4.00773993809575;96.15;0.92082775395085;29.0493529523896;17362500000.0;358460252733.588;27.2201815275662;0.84978312826417;1.83647019726104;103.38;0.189655855195189;7.499;25.3;56.2695344799558;92.501;2019
Italy;43.7748124902779;2.06523676190304;5402.2;1.83216387636264;103.06;3.75137567244564;29.7159823723612;13303439230.2377;1836637711060.55;26.7021937892476;0.0387903996579733;0.931863574759717;101.51;0.0819093188563771;30.435;64.8;56.4181761616088;69.565;2015
Italy;43.3250596852407;1.9283733073049;5599.0;1.24693792707728;101.54;3.88444905469711;29.3278907466434;25656663794.7916;1860393935366.87;26.0397120675783;-0.09401665691575;1.13435002037254;102.47;0.0473051811205066;30.145;62.0;55.3676028142217;69.855;2016
Italy;43.3743295977925;1.97268467311393;5174.8;1.53864642944248;96.92;3.78281400800269;30.733733319636;11138429977.1854;1891422683817.38;27.8704426276557;1.22653316645812;0.726343220957816;100.09;0.0639986448910056;29.856;48.0;58.6041759472917;70.144;2017
Italy;41.948748469826;1.94542007434608;5350.8;0.933722986521104;95.4;3.75688071929927;31.3535542007886;44249715319.1484;1908933681964.96;28.9499970418731;1.13748763600391;1.06813204686947;106.33;0.0992013245530201;29.562;53.1;60.3035512426617;70.438;2018
Italy;44.3699956377212;1.90729572312002;5336.2;0.206906165079459;93.87;3.88986846738604;31.6024197276206;35760550299.4853;1918157617381.17;28.2765604958343;0.611246943765304;0.938114135013862;107.13;0.0824926231070219;29.264;59.1;59.8789802234549;70.736;2019
Jamaica;38.5041551246537;6.30833589909362;1143.1;-0.101500894649121;97.31;17.7449064638357;29.9216654806929;924977863.710038;14188936958.4343;46.1958561816546;3.69154228855732;6.65540782392959;98.27;1.26600183802715;45.167;35.3;76.1175216623476;54.833;2015
Jamaica;38.5041551246537;6.59878760345831;1090.1;-0.157931329800206;102.39;16.7224823500708;31.8134556140774;927976718.982491;14384066492.0877;44.6417467596076;2.35102197485832;4.66411175576692;106.8;1.28914557442918;44.902;33.1;76.455202373685;55.098;2016
Jamaica;38.5041551246537;6.63178586034485;1162.5;1.17244665805818;99.28;16.7608347143979;34.6570625717339;888835228.478601;14527493336.382;48.8661099457791;4.37839864991569;6.54982735214614;106.86;1.52838623760003;44.622;33.1;83.523172517513;55.378;2017
Jamaica;38.5041551246537;6.59217827491514;1148.5;0.988684898662456;102.89;16.2610903217201;38.5638482851901;774620603.11409;14802051873.2326;51.414057756045;3.73663882152164;4.99324114976486;109.11;1.72957545790371;44.326;35.1;89.9779060412351;55.674;2018
Jamaica;38.5041551246537;7.01964952215967;1125.8;1.02323915902109;100.47;15.2306252954648;38.0360807474106;665415555.002522;14934129346.6919;52.0745268861888;3.90510000865873;3.18250309465809;109.41;0.364234398807819;44.015;35.1;90.1106076335994;55.985;2019
Japan;13.2949245541838;1.03412007048647;6316.7;-0.216782035456617;99.82;3.49772464342973;17.4367598376529;5252218412.39172;4444930651964.18;17.990648516827;0.795279630579839;2.111298993275;99.63;0.0289687122696025;8.619;50.4;35.4274083544798;91.381;2015
Japan;13.2043895747599;1.12498130848332;6253.4;-0.426674362779522;98.3;3.38371104232752;16.0579692360598;40954181468.5533;4478437728055.55;15.2522776095286;-0.127258844489754;0.419944376057273;100.35;0.0251768652546394;8.54300000000001;48.8;31.3102468455884;91.457;2016
Japan;13.1083676268861;1.12844054943922;6284.5;1.05239694415309;98.65;3.32515775145346;17.5914391047836;18802251208.1069;4553466417292.21;16.831774467385;0.484199796126385;-0.0743495037290671;100.89;0.0384458694582766;8.465;47.4;34.4232135721686;91.535;2017
Japan;13.0205761316872;1.044248235947;6404.7;0.23078273368904;96.95;3.3967349360255;18.3149455985223;25289367857.8518;4582763011477.35;18.2949862035848;0.989094598021848;-0.00023750638760589;101.91;0.0367554022408906;8.384;46.7;36.609931802107;91.616;2018
Japan;12.9355281207133;1.03894744464527;6546.7;-0.623707562276579;97.86;3.26564162373623;17.4635264275221;39960544340.0141;4564332550094.45;17.7528916808924;0.46877615938395;0.63480316569607;102.48;0.0932286615908601;8.30200000000001;46.7;35.2164181084145;91.698;2019
Kazakhstan;80.1050857502685;4.71054741881579;1278.1;1.81949886939667;98.39;18.0128447194823;28.5167080072354;6577824049.679;184388404706.042;24.5330208000299;6.66577611541549;1.82354987628641;99.99;9.32876500546085;42.809;29.2;53.0497288072652;57.191;2015
Kazakhstan;80.0985665073897;4.55600427070659;1347.7;1.23403727214327;108.31;16.2868876464506;31.8438886422836;17223789547.9215;186416677156.152;28.4677079441317;14.5460237946149;13.6384336176426;103.05;11.0336820575133;42.736;29.2;60.3115965864153;57.264;2016
Kazakhstan;80.088046820017;4.51698454026741;1355.0;1.54196247582428;114.31;15.386536649754;32.3977529369879;4757396810.52606;194059760924.352;24.427634998983;7.4400043732574;11.211105653729;107.72;14.897596398127;42.664;29.2;56.825387935971;57.336;2017
Kazakhstan;80.0222617327851;4.39585810287636;1366.0;6.07761967852917;117.87;14.2416010586528;37.6252184252873;353291554.55809;202016211108.857;25.9027380865315;6.0191309657068;9.20560599766662;111.49;20.7829646926253;42.572;29.4;63.5279565118188;57.428;2018
Kazakhstan;79.2585472459903;4.46633595812751;1155.2;6.08155677817533;108.65;13.7025391040547;36.4389870990994;3730856270.68398;211106940610.612;28.419629452657;5.24547679608392;7.63328623733945;116.08;17.9259738525419;42.46;28.4;64.8586165517565;57.54;2019
Kenya;48.6101837860632;19.4696147780528;1772.7;5.79935213414635;98.27;36.366611194266;15.1287339034504;619724465.016411;70120446896.8359;25.1986507884515;6.58217440250403;9.23865468396285;108.91;2.70967011611946;74.342;37.1;40.3273846919019;25.658;2015
Kenya;48.6295111923253;20.0345164328349;1383.1;4.50386593064198;100.15;35.6938714404922;13.2497448006759;469533310.683932;73074983895.0953;21.6152747725065;6.29715752456265;5.84962894648808;87.68;2.65839831359762;73.895;37.4;34.8650195731824;26.105;2016
Kenya;48.6488385985873;20.8936374065292;1426.0;4.91045598833205;97.26;35.0799570938501;12.7366599413725;1346085345.21692;75879571212.3885;23.2583979340349;8.00572279134675;7.58193402820181;78.8;2.31435620783369;73.438;37.4;35.9950578754074;26.562;2017
Kenya;48.6681660048494;20.314910419968;1709.2;4.7297576676153;108.89;34.278908569462;12.541975333359;767761506.730644;80165208728.3956;21.8727778433835;4.68981976129862;4.21502841459056;84.64;1.36132463517161;72.97;37.2;34.4147531767425;27.03;2018
Kenya;48.6874934111115;20.8611638110686;1608.0;5.00090160994786;108.66;33.5881515694667;11.4279966637126;469940266.776669;84264984851.3549;20.3314700616651;5.23585999425444;4.2752342393575;104.51;1.22718421158535;72.493;37.2;31.7594667253776;27.507;2019
Korea, Rep.;17.815177792601;2.00390779269061;6814.9;2.21012009377075;97.64;5.23276443133353;42.989561527711;4104100000.0;1466038936206.43;36.142932861381;0.70633177245575;3.18559596664953;101.56;0.0367480142308671;18.366;33.2;79.132494389092;81.634;2015
Korea, Rep.;17.4460708387613;1.85903488299151;6792.7;2.59238053489234;96.92;4.93914091700159;40.1326509111205;12104300000.0;1509241369553.54;33.4711585544775;0.971685739912168;1.98603850545349;100.24;0.0331101931364819;18.438;33.1;73.6038094655981;81.562;2016
Korea, Rep.;17.1951594708235;1.8507562953431;6678.5;2.77507090551963;96.22;4.92342676235185;40.9342069409884;17912900000.0;1556927899270.75;36.1867108656532;1.94433230786366;2.22278138152841;98.91;0.0386022741681957;18.497;33.1;77.1209178066416;81.503;2017
Korea, Rep.;16.9401148482363;1.74640339447114;6607.2;3.18040776615966;97.18;4.9965217381176;41.7132908430894;12182600000.0;1602194079769.04;37.2755746703469;1.47583935002645;0.482948983102617;103.02;0.0471215171527114;18.541;33.1;78.9888655134363;81.459;2018
Korea, Rep.;16.7725409836066;1.66793097899135;6538.2;2.11253618895589;97.12;5.14299066441042;39.2758610673609;9634300000.0;1638146960195.06;36.4812778978581;0.383000303608136;-0.839325308149668;105.11;0.121453005220381;18.57;33.2;75.757138965219;81.43;2019
Latvia;30.2842817426519;3.49467522671827;4513.1;2.24474521334501;112.14;7.93918439909693;60.2753827650078;812843819.517909;27263090547.0617;62.0239819704652;0.174242243625186;0.115712474014657;100.14;1.00340965640665;32.02;35.9;122.299364735473;67.98;2015
Latvia;31.0315457920195;3.25954215081562;3828.4;3.49277688559883;105.64;7.6918531358336;59.6070823895513;335420977.516689;27908848130.1504;59.3035507331033;0.140633334505327;0.863392494557075;101.72;0.983550850681886;31.979;35.9;118.910633122655;68.021;2016
Latvia;31.0636861812397;3.55239259613126;4250.2;2.92704526635221;107.8;6.86755095241103;61.589439363058;1189988063.17618;28833322008.4414;62.262872078876;2.93036312374666;2.94787720841359;103.72;1.20722108099256;31.925;35.9;123.852311441934;68.075;2017
Latvia;31.1440371542899;3.5951600552605;3026.3;3.03062947406967;71.02;6.97223897509001;61.4589417496788;424290064.514648;29983921270.9191;62.1639569457667;2.53445424186598;3.89257047226215;101.59;1.07351315071964;31.858;36.0;123.622898695446;68.142;2018
Latvia;31.4975814357112;3.75974528265568;4310.1;0.0214380423233109;106.48;7.29375270803648;60.0210271401091;1114592059.19912;30160077523.0508;60.7221095278955;2.81140920075615;4.25589850087644;102.15;1.18938805075522;31.778;38.1;120.743136668005;68.222;2019
Lithuania;47.9792498004789;3.42067512033113;4564.6;4.05477066292472;108.63;9.06899794965241;68.7776407338805;1036954105.5948;41435533340.3883;69.7746765905942;-0.884097405500596;0.0636827914669311;102.01;0.355871871770943;32.77;42.6;138.552317324475;67.23;2015
Lithuania;47.1552632419144;3.10876135276592;3859.8;4.08433978261853;100.28;7.97553823930571;67.5873830562834;1177533775.88122;42479223269.264;66.8664753811675;0.905525075460342;1.57625277213522;97.05;0.3377588483904;32.634;42.6;134.453858437451;67.366;2016
Lithuania;46.8590859022046;3.50751154955695;4230.2;3.56534011059888;102.91;7.78402791622265;73.5951637391515;1383731106.4056;44298437189.8902;71.2781916542974;3.72288862303707;4.24343178964807;97.51;0.408008846501474;32.484;42.7;144.873355393449;67.516;2017
Lithuania;47.0541274149768;2.87960341007644;3094.1;3.6312318394103;76.2;7.18257885333192;75.2054048902229;1299841764.37371;46067411257.316;73.3893752389585;2.69792779208394;3.52717427534756;95.0;0.378395633092732;32.321;42.6;148.594780129181;67.679;2018
Lithuania;47.5087831363781;3.10018595090275;3801.6;2.74185133927534;94.54;6.43620181208269;77.2441152993638;3434299309.82763;48216768505.1379;71.9320960572036;2.33450937988027;2.77156306285475;94.58;0.334182488318804;32.145;42.6;149.176211356567;67.855;2019
Luxembourg;50.9893336855108;0.223732628740735;6027.1;3.04616081749028;105.53;1.04457295842013;191.835449041844;45432153555.975;60071584216.1375;159.296525319647;0.474743161437779;2.21918065733098;101.09;0.0121647269251085;9.821;20.6;351.13197436149;90.179;2015
Luxembourg;50.7488949138849;0.214197008159042;4999.6;3.35796609334295;85.77;1.02574954336882;191.098633740622;17580970091.43;63062062076.8293;157.338775636266;0.290833333333317;-1.1076169264046;105.67;0.0100663139177463;9.54000000000001;20.8;348.437409376889;90.46;2016
Luxembourg;50.9458294166544;0.23457255011554;5339.5;2.97581766754323;90.01;1.38907735268281;192.747503540731;-27369776663.165;63892707778.4988;161.046488439573;1.73079959118887;2.14290399690169;108.88;0.00960957126949073;9.273;20.5;353.793991980303;90.727;2017
Luxembourg;51.1015902363991;0.23465447209239;5993.5;2.63829875753274;103.18;1.05396407019491;197.501337465788;-83336482547.841;64671765568.8058;164.922567034797;1.5281952430738;2.11133910459871;113.26;0.0131614123128893;9.01900000000001;20.5;362.423904500585;90.981;2018
Luxembourg;51.1144084584729;0.21536874421256;5972.6;2.53789297853697;92.85;0.681636733242538;206.411649793168;163717596800.989;66557495896.7378;175.936719409835;1.74332075653848;0.900736076793322;115.4;0.00887356762506664;8.777;20.4;382.348369203003;91.223;2019
Madagascar;70.2904778274321;25.7433543337656;3057.8;2.98435388553241;98.43;74.64428156637;28.3906461296836;328059305.56932;11323020701.3017;32.8297327068242;7.40419174202137;6.5037166915161;100.17;8.60993537983163;64.807;38.1;61.2203788365078;35.193;2015
Madagascar;70.2904778274321;25.1334543599723;2852.1;3.75285539123043;99.82;73.9809314360574;29.0925694335543;540842779.829334;11775165456.5346;31.7421290495881;6.03575858154678;8.96008072992041;102.07;8.77277190379424;64.144;38.1;60.8346984831423;35.856;2016
Madagascar;70.2904778274321;24.5501377693098;2750.2;1.15094487960596;97.24;73.3285308066143;30.9026308764808;464856589.648809;12238318933.7165;34.4407706308106;8.60905075422949;4.96153975601543;101.28;7.63973631390415;63.478;38.1;65.3434015072915;36.522;2017
Madagascar;70.2904778274321;23.9733833005861;2645.1;3.69275837432789;101.87;72.7796980950079;31.5360236539412;612036371.422122;12629254472.2012;36.305481014417;8.59422958870444;8.29799331094843;94.38;5.16989441363436;62.809;38.3;67.8415046683582;37.191;2018
Madagascar;70.2904778274321;22.9562520100657;2389.0;3.01602664473639;102.83;71.9196151923047;28.4244012431975;474311425.432437;13186360203.1442;34.1769218025153;5.61051441492395;6.52209064077279;95.33;4.7078522848274;62.139;38.3;62.6013230457128;37.861;2019
Malaysia;26.0842185359915;8.28749992585653;4054.2;6.01754166372075;104.44;12.4690778617794;69.4486908970754;9857162111.82329;301355266964.947;61.9213815481844;2.10438980238351;1.21805573355338;100.59;6.5709120658644;25.787;40.0;131.37007244526;74.213;2015
Malaysia;26.0873535230558;8.46252661805744;4013.2;5.85118565859091;94.36;11.3671021400061;66.7754454542508;13470089920.807;314764917575.088;60.1235645714491;2.09056659525806;1.65825996642414;104.77;5.20040474859063;25.16;40.0;126.8990100257;74.84;2016
Malaysia;26.0873535230558;8.59827695237266;3797.4;6.90826593695486;106.57;11.2767395576556;70.011742508597;9368469822.66146;333061328477.268;63.1434308633591;3.87120115774203;3.77896094306453;102.78;6.23600042741287;24.553;39.2;133.155173371956;75.447;2017
Malaysia;26.0873535230558;7.51208953273518;3816.8;7.97993747640615;102.78;10.6176261963556;68.554971419686;8304480741.65267;349191778300.005;61.8476540824403;0.884709160570987;0.624674674586643;100.45;7.32744449685636;23.964;39.2;130.402625502126;76.036;2018
Malaysia;26.0873535230558;7.24130800003819;3552.2;7.68768167459078;103.03;10.2167200576352;65.2777668428576;9154921685.03934;364602265936.14;57.7507951850853;0.662891865764413;0.0718269093121364;97.47;6.19635932474839;23.393;38.7;123.028562027943;76.607;2019
Mali;34.4175907030872;37.7232568675308;1575.5;6.28784668295594;96.9;62.2658622197484;24.0437085118274;275525536.040377;13104764378.326;39.5959311743242;1.45069057605961;2.88350937506129;100.27;7.42711000514874;60.009;48.3;63.6396396861516;39.991;2015
Mali;34.5733041575492;37.403702997444;1607.5;5.8575599479411;113.91;64.9026756713105;23.4429129749282;356476591.902583;13871694399.1238;40.320383449542;-1.79964707083386;1.35112231370481;107.35;8.99083015150657;59.217;48.3;63.7632964244702;40.783;2016
Mali;34.7281980675141;37.4324396267515;1601.9;3.41333317534043;115.23;63.126098053559;22.2140939375412;560747464.368764;14607651053.629;35.8543543888534;1.75985742927156;1.93427321118722;109.73;7.81614668872422;58.428;48.3;58.0684483263947;41.572;2017
Mali;34.8830919774789;37.6124431580175;1728.9;3.00000000045222;125.08;63.002870162786;24.5223744016967;467295391.07784;15301000921.4682;35.6224084021207;0.299546507387934;1.4579639111606;110.96;7.74269774600288;57.644;48.3;60.1447828038175;42.356;2018
Mali;35.0379858874438;37.3077973191963;1767.7;3.79999999926339;128.69;65.6205407096363;25.7052911327686;859091549.188966;16028741130.4821;37.9534116332831;-1.65826694846365;1.93054206895806;119.63;7.85842877214771;56.864;54.5;63.6587027660517;43.136;2019
Mauritania;38.5272145144077;20.6297453908339;1265.9;4.33309161831549;96.41;33.371520301812;30.1951447553349;501726765.733819;6166863896.68677;47.1516417391617;3.25472688117631;-4.79390857827042;101.31;6.19132704450206;48.911;67.0;77.3467864944966;51.089;2015
Mauritania;38.5272145144077;21.7391690010165;1198.3;4.30537807081835;94.67;32.9270336568494;33.9251405488546;271134844.997291;6244622451.96817;39.2281211248166;1.47171045649995;11.2101297589288;103.13;8.04558334879584;48.038;67.0;73.1532616736712;51.962;2016
Mauritania;38.5272145144077;22.7187479073108;1865.4;2.81907626726598;111.63;31.9833835815056;34.5056775300947;588217194.758539;6636194355.30261;44.3093026532937;2.25427651934813;1.58393834021398;101.21;9.09659277147784;47.176;67.0;78.8149801833884;52.824;2017
Mauritania;38.5272145144077;23.655966000294;1512.0;3.73357752632324;122.02;33.1224877246015;36.5862504012937;772890477.189;6952885075.21368;52.5604790922211;3.06735996058356;4.55445730909456;102.92;2.808310001036;46.328;67.0;89.1467294935148;53.672;2018
Mauritania;38.5272145144077;19.957882454072;1346.2;2.57966349019448;105.19;34.0103109228287;42.3975240406607;-883561115.825519;7171275533.99903;51.089170094471;2.30009262117945;5.32804485029229;105.04;2.61191416207025;45.493;67.0;93.4866941351317;54.507;2019
Mexico;50.7626224954345;3.08518634415564;3470.1;2.6865008223683;97.14;13.9526317398097;34.1627726926537;36249939587.0;1213294467527.59;36.2502019945959;2.72064064964023;3.22542892220264;99.87;2.18360553071428;20.715;53.5;70.4129746872496;79.285;2015
